DTCR I5_OHLC_NE Gold_OHLC_NE BT_OHLC_NE DJIA_OHLC_NE SSECI_OHLC_NE FTSE100_OHLC_NE BVSP_OHLC_NE BSESN_OHLC_NE Nickel_OHLC_NE NIKKEI225_OHLC_NE VIX_OHLC_NE
05.07.2010 89433.496 1202.02 73.1745 9912.2885 2403.416 4977.941 62409.3 17577.3 19107.75 9370.1745 27.883
12.07.2010 92260.354 1205.775 75.8135 10284.566 2453.8945 5211.721 63278.85 17941.7355 19314.55 9616.984 25.0435
19.07.2010 93002.832 1188.865 76.2855 10211.834 2517.2905 5208.4525 64475.75 17991.0075 19483.1 9333.279 25.0835
26.07.2010 97410.452 1172.775 76.8295 10492.7875 2606.5685 5332.865 66753.75 18007.2405 20610.55 9597.626 23.7815
02.08.2010 97812.562 1194.4 81.2915 10634.4145 2637.979 5365.34 68178.85 18135.9955 21741.55 9615.808 22.5975
09.08.2010 95613.99 1207.295 78.513 10492.119 2614.403 5317.7055 66787.6 18151.0795 21955.2 9376.4485 24.5535
16.08.2010 93939.06 1228.59 75.831 10322.7145 2661.7685 5274.8045 67025.35 18225.946 21746.2 9209.7775 25.4415
23.08.2010 91986.912 1234.16 73.9795 10086.5065 2621.7825 5167.9085 65189.9 18263.0425 20760.1 8964.9695 26.688
30.08.2010 94840.472 1246.32 76.0645 10185.3085 2642.2695 5287.355 65904.5 18129.452 21168 9020.349 24.6655
06.09.2010 96972.876 1252.73 77.3975 10402.894 2679.116 5444.595 66624.95 18619.3365 22318.35 9170.0405 22.6755
13.09.2010 97269.336 1266.04 78.826 10554.7795 2652.584 5549.945 67654.1 19358.793 23094.4 9436.4825 21.8815
20.09.2010 96098.384 1289.41 78.396 10733.192 2591.8765 5564.7 68167.25 19892.7135 22773.95 9576.0195 22.4455
27.09.2010 96239.67 1306.22 80.2485 10829.834 2619.9655 5576.29 69158.55 20109.874 23218.8 9505.3975 22.9795
04.10.2010 99624.452 1337.705 84.063 10905.5125 2644.083 5631.475 70491.65 20442.9825 24325.95 9558.373 22.065
11.10.2010 100817.908 1365.235 83.863 11050.22 2850.2345 5695.51 71326.85 20398.6515 24302.7 9533.17 19.398
18.10.2010 102202.9 1343.335 82.673 11093.93 2980.297 5728 70443.5 20098.06 23636.7 9447.6075 19.8835
25.10.2010 103442.04 1337.66 83.274 11134.605 3009.854 5699.615 70284.95 20129.3095 23218.2 9370.615 20.6035
01.11.2010 104893.124 1365.025 86.22 11254.0895 3061.098 5770.16 71873.05 20600.225 23791.6 9275.347 20.084
08.11.2010 106322.338 1396.085 88.2525 11324.38 3119.021 5835.725 71685.25 20766.3935 24055.1 9766.807 19.14
15.11.2010 103646.33 1352.335 85.1265 11122.2355 2902.136 5742.25 70171.15 20020.7585 21815.35 9875.7975 20.4035
22.11.2010 104817.244 1367.17 84.7635 11123.5535 2861.009 5662.89 69206.8 19554.5455 22121.8 10079.533 19.9705
29.11.2010 107535.978 1385.99 88.2145 11172.5665 2840.872 5644.255 68682.4 19686.0605 23194.35 10087.2645 21.1155
06.12.2010 111628.864 1398.5 91.1295 11376.239 2843.0105 5795.535 68857.45 19711.6665 23815.3 10217.6415 17.7375
13.12.2010 111875.448 1387.305 91.5835 11465.948 2905.9875 5871.31 68226.6 19709.312 24595.9 10295.2705 17.397
20.12.2010 112368.596 1384.785 93.338 11535.248 2868.818 5952.45 68116.25 19979.2515 24320.75 10311.3495 16.149
27.12.2010 112991.21 1404.26 93.7935 11571.344 2769.109 5984.57 68592.55 20216.333 24085.9 10296.906 17.668
03.01.2011 114055.75 1391.12 94.627 11681.163 2824.6545 5992.26 70301.45 20348.4245 24574.1 10409.7385 17.399
10.01.2011 118218.326 1377.15 97.2125 11704.998 2809.475 6004.92 70685.3 19294.5665 25005.45 10535.7065 16.7355
17.01.2011 120572.408 1360.775 97.491 11815.145 2717.2945 5970.795 70254.95 18988.245 25882.3 10482.218 16.896
24.01.2011 119428.904 1332.87 97.1935 11954.735 2710.0535 5939.965 68620.35 18949.5715 26312.2 10405.3535 17.5095
31.01.2011 119728.214 1340.155 101.3245 11995.4425 2790.96 5947.39 66766.75 18227.3285 27747.45 10378.545 17.626
07.02.2011 117071.096 1358.525 100.6915 12198.9985 2797.156 6044.44 65128.25 17759.1105 28238.2 10618.7885 16.154
14.02.2011 114977.028 1375.44 102.803 12279.775 2902.6335 6067.91 67002.55 18278.3385 28658 10785.6165 16.3525
21.02.2011 114646.81 1404.54 109.4675 12196.093 2880.719 5975.495 67023.15 18085.4725 28492.65 10624.455 19.906
28.02.2011 118609.922 1423.605 114.844 12157.0005 2909.323 5970.995 67285.25 18267.6835 28752.25 10618.7935 19.3
07.03.2011 118418.736 1425.92 114.712 12118.619 2977.849 5925.87 67295.7 18332.0795 26722 10494.526 20.5635
14.03.2011 115411.804 1407.115 112.2015 11827.8505 2912.845 5706.675 66607.65 18207.9565 25571.15 9152.5725 24.8765
21.03.2011 117684.288 1431.205 115.484 12076.651 2933.7635 5807.16 67436.4 18186.183 26756.75 9433.802 19.4815
28.03.2011 120742.328 1424.175 115.91 12297.7165 2960.302 5932.145 67980.75 19214.285 26218.7 9595.591 18.0035
04.04.2011 123940.504 1454.655 122.1025 12399.636 2979.8755 6022.34 69353.5 19614.6565 26214.35 9667.8475 17.2335
11.04.2011 121202.92 1466.12 122.592 12308.7085 3033.7895 6004.285 67126.25 19408.4655 26701.05 9623.257 16.6915
18.04.2011 118403.128 1499.25 122.826 12363.6235 3023.5145 5966.135 66330.6 19390.8365 26116.6 9587.801 15.6565
25.04.2011 118100.54 1522.515 124.503 12634.5905 2936.01 6054.79 66465.25 19448.256 26643.6 9706.9085 15.2855
02.05.2011 113166.1 1519.995 119.0095 12734.033 2884.5005 6014.54 64471.45 18625.8775 25988.7 9952.9215 16.9955
09.05.2011 110677.18 1506.49 113.5765 12670.8685 2870.0245 5966.935 64203.9 18514.1955 24544.95 9793.8265 16.8805
16.05.2011 108167.084 1494.935 111.382 12541.7095 2859.0505 5923.64 62983.25 18243.313 24162.9 9608.052 17.0515
23.05.2011 106667.384 1523.385 112.957 12398.8995 2760.6405 5879.115 63306.3 18040.802 22979.25 9492.2275 17.3755
30.05.2011 108864.34 1536.515 115.286 12364.512 2718.317 5914.12 64107.35 18439.1075 23045.45 9576.201 17.032
06.06.2011 108565.604 1541.62 116.9785 12084.573 2721.588 5839.655 63280.9 18387.013 22817.65 9447.445 18.2095
13.06.2011 109593.784 1526.63 115.9905 11980.222 2689.9305 5749.04 61744.95 18150.965 22107.4 9467.704 20.3675
20.06.2011 107976.212 1535.995 110.5705 12071.3845 2657.3635 5724.405 61291.95 17700.845 21946.7 9526.6 19.8235
27.06.2011 110494.572 1501.655 109.2935 12239.786 2753.1885 5828.01 62073.8 18609.4095 22776.65 9747.903 18.178
04.07.2011 114366.728 1518.205 114.483 12600.6815 2802.095 6019.14 62842.7 18856.208 23461.5 10040.729 16.1585
11.07.2011 113781.24 1571.44 116.6345 12501.2195 2790.3865 5886.915 60167.75 18645.459 23774.05 9966.066 19.494
18.07.2011 113627.592 1596.785 117.5515 12567.491 2794.35 5838.395 59473.95 18576.9015 23982.55 9998.667 19.0935
25.07.2011 113482.104 1617.325 117.5585 12402.7455 2704.9395 5885.03 59150.75 18494.769 24269.05 9992.3175 21.834
01.08.2011 110594.084 1651.48 113.434 11805.345 2671.5635 5603.835 56049.55 17909.8195 24082.15 9705.9575 26.283
08.08.2011 97753.344 1757.82 105.4905 11050.291 2549.925 5124.405 51480.3 16997.8275 21455.9 9000.8585 39.895
15.08.2011 97203.796 1799.65 108.852 11256.8585 2587.828 5250.545 53950.45 16714.5705 21537.35 8996.5535 36.4135
22.08.2011 95593.076 1822.165 109.418 11111.064 2560.7995 5130.48 53151.95 16258.702 20984.7 8730.333 38.4095
29.08.2011 100963.448 1827.435 113.314 11498.267 2567.143 5278.4 55979.6 16587.529 21734.85 8948.6645 32.555
05.09.2011 100982.052 1863.585 113.0485 11249.5755 2495.484 5234.145 56164 16913.486 21293.5 8752.434 35.58
12.09.2011 101313.58 1815.7 110.661 11212.533 2483.14 5231.015 56053.75 16700.376 21464.15 8642.715 35.69
19.09.2011 98102.6 1772.44 108.578 11150.6545 2453.228 5225.43 55600 16723.916 20089.65 8698.451 36.869
26.09.2011 95017.636 1627.645 104.5065 11069.546 2392.858 5173.985 53481.5 16420.828 18365.15 8588.93 39.574
03.10.2011 91895.028 1645.56 102.7705 10893.022 2363.345 5120.31 51270.2 16034.839 18680.65 8501.2425 40.1095
10.10.2011 94944.088 1672.53 108.062 11445.46 2390.112 5401.175 53644.7 16754.417 18907.85 8738.672 31.819
17.10.2011 97512.624 1646.965 110.2045 11557.5315 2379.4425 5432.345 54544.6 16921.466 18716.25 8761.0645 32.9975
24.10.2011 100101.932 1706.23 110.7645 11948.6005 2410.35 5587.955 57408.45 17299.9435 19675.85 8844.8325 28.6365
31.10.2011 97318.332 1732.455 109.7585 11911.8105 2488.737 5514.405 58002 17549.803 18905.55 8809.1065 32.019
07.11.2011 98518.692 1778.135 113.2525 11993.564 2503.386 5502.145 58375.7 17470.4345 18389.55 8655.4515 31.313
14.11.2011 96870.244 1757.585 110.61 11961.958 2487.0555 5477.45 57945.15 16792.4335 17896 8501.222 32.537
21.11.2011 92439.072 1694.75 107.4045 11421.9335 2399.508 5194.995 55597.75 15888.5785 17383.05 8257.7685 33.5165
28.11.2011 98079.588 1732.045 109.5785 11767.775 2382.693 5402.715 56658 16269.1235 17207.25 8467.4315 28.9465
05.12.2011 97821.772 1727.545 109.441 12115.4165 2328.908 5544.015 58552.85 16670.5225 18236.15 8635.2425 28.3905
12.12.2011 91350.82 1621.645 106.0485 11946.14 2240.9175 5434.115 57057.95 15891.255 18094.45 8509.0995 25.332
19.12.2011 90742.58 1610.075 106.437 12047.3245 2201.7335 5417.695 56602.1 15538.7385 18669.35 8386.453 22.47
26.12.2011 90507.144 1576.56 107.9525 12244.5255 2177.875 5518.31 57183.55 15730.5075 18383.5 8420.0195 22.4305
02.01.2012 93355.352 1604.045 111.318 12352.0845 2176.2625 5635.92 58507.7 15784.2025 18667 8474.206 22.4184999
09.01.2012 96006.564 1635.05 112.2705 12424.0215 2251.386 5657.575 59535.65 16051.0165 19330.25 8436.633 21.0574999
16.01.2012 98072.404 1656.215 111.164 12537.385 2269.082 5693.79 60996.85 16461.477 19729.15 8545.627 20.84900045
23.01.2012 100564.328 1694.56 110.6015 12704.9235 2309.1 5755.39 62553.45 16993.583 20928.2 8828.298 18.75099965
30.01.2012 102559.544 1742.625 111.9535 12696.37 2296.8815 5751.615 63778.6 17247.264 21091.55 8823.964 18.50799985
06.02.2012 104675.64 1733.745 116.8095 12855.5305 2330.2775 5884.635 65393.45 17725.177 21508.4 8960.7085 18.42100005
13.02.2012 105273.964 1725.925 118.4895 12862.4145 2352.344 5891.47 65474.4 18027.734 20226.35 9167.265 19.5850002
20.02.2012 104939.484 1762.33 122.1985 12958.8485 2392.7275 5929.895 66083.75 18227.06 20074.95 9533.2635 17.95500035
27.02.2012 107599.64 1747.26 123.7245 12979.6025 2441.898 5911.82 66166.6 17686.3515 19773.5 9722.523 18.00450005
05.03.2012 106847.26 1694.89 124.102 12881.9255 2423.915 5837.735 66474.2 17296.516 19022 9718.525 18.79799995
12.03.2012 110506.252 1671.61 124.622 13133.4205 2415.666 5932.725 67576.8 17749.8775 19328.65 10038.627 15.0795
19.03.2012 105732.604 1652.27 124.4915 13139.187 2382.453 5896.67 66874.05 17375.223 18772.25 10101.123 15.3885
26.03.2012 103605.02 1670.425 124.321 13169.529 2071.026 5829.67 65539.1 17178.055 17805.8 10120.126 15.37700005
02.04.2012 102538.02 1645.1 123.1595 13132.345 2270.806 5770.98 64196.75 17517.8125 18127.35 9918.809 16.44450005
09.04.2012 101205.7 1658.055 120.7775 12878.615 2313.4655 5665.785 62352.65 17245.3015 18214.1 9541.2245 19.0310001
16.04.2012 99678.836 1646.1 118.596 13004.704 2365.7235 5729.465 62573.75 17328.0005 17779.75 9552.309 18.49800005
23.04.2012 98906.656 1646.27 118.88 13071.2825 2396.0645 5720.755 61856.55 17169.5115 17785.35 9550.175 17.5779997
30.04.2012 99184.696 1651.725 117.6195 13213.2685 2421.513 5758.17 61809.95 17208.1945 17640.85 9424.5035 17.391
07.05.2012 95332.348 1603.005 112.105 12901.1925 2424.7215 5585.56 60228.7 16557.1445 17316.15 9085.963 19.55900005
14.05.2012 91053.132 1559.805 109.463 12600.102 2372.874 5409.445 56236.3 16147.891 17018.25 8840.3155 22.4890002
21.05.2012 88741.624 1568.355 107.335 12479.663 2354.8755 5328.055 54857.8 16132.007 16978.55 8625.244 22.45449995
28.05.2012 90438.244 1568.32 104.264 12432.3105 2369.37 5336.485 54386.2 16293.9755 16567 8557.0585 23.3259999
04.06.2012 90568.24 1609.765 98.7885 12289.7835 2320.443 5352.315 53489.35 16296.1705 16316.85 8454.1345 23.58049995
11.06.2012 92580.232 1612.86 97.501 12565.881 2298.5535 5465.865 55071.3 16789.8665 16999.35 8571.2935 22.6074999
18.06.2012 95431.176 1602.445 93.672 12738.55 2293.1425 5553.93 56373.05 16881.2755 16783.75 8747.4925 18.6455
25.06.2012 94188.828 1576 92.739 12596.054 2218.7315 5491.5505 53646.95 17021.383 16393.1 8781.373 19.54649985
02.07.2012 98491.464 1605.93 98.876 12878.071 2220.97 5665.6835 55559.45 17466.5945 16830.2 9066.7935 17.16600015
09.07.2012 97394.404 1577.92 99.3015 12662.621 2177.577 5644.3 54240.15 17395.908 16132.95 8830.9925 18.0530002
16.07.2012 97662.92 1582.895 104.7715 12830.145 2166.091 5669.32 54273.6 17190.59 16112.2 8752.243 16.5009997
23.07.2012 93912.976 1595.215 104.452 12766.5665 2138.45 5547.65 53550.1 16864.6015 15809.6 8477.4775 18.6625001
30.07.2012 96574.144 1609.86 105.2075 13004.765 2116.0345 5685.535 56329.45 17164.025 15753.4 8623.4035 17.89599985
06.08.2012 99001.648 1614.185 109.843 13155.859 2158.6315 5829.1 58420.3 17534.233 15628.5 8840.81 15.61949995
13.08.2012 99152.508 1612.045 113.0385 13196.608 2128.253 5841.83 58810.05 17667.5385 15440.1 8981.6495 14.3265
20.08.2012 98702.004 1649.155 114.399 13180.105 2107.0795 5809.23 58941.7 17799.498 15968 9136.272 14.98850005
27.08.2012 98600.732 1666.74 112.9565 13094.779 2058.963 5750.735 57769.3 17578.5105 16229.55 9027.982 16.88599985
03.09.2012 98255.824 1700.875 113.711 13125.148 2057.6915 5722.445 57137.4 17427.125 16110.85 8767.14 16.92399975
10.09.2012 101045.356 1747.135 115.084 13387.946 2124.1295 5807.9 60092.5 17981.355 16849.45 8931.913 15.24850015
17.09.2012 102935.596 1770.16 111.5395 13573.722 2059.276 5875.12 61779.15 18514.932 17914.3 9149.1605 14.2605
24.09.2012 99239.396 1767.59 110.751 13486.4195 2033.3645 5808.47 60608.85 18690.211 18203.4 8976.561 15.3644999
01.10.2012 99722.468 1782.84 110.458 13524.8765 2064.76 5818.615 59049.9 18890.589 18536.15 8805.1745 15.3040001
08.10.2012 99075.46 1769.21 112.9335 13443.094 2102.116 5817.3 58894.65 18748.047 17808.8 8677.2555 15.72400005
15.10.2012 99076.7 1742.245 113.089 13477.434 2112.221 5870.8 59647.35 18680.9805 17112.3 8784.167 15.42099985
22.10.2012 98371.3 1714.07 108.7595 13169.3655 2106.198 5828.055 57911.8 18723.9865 16400.95 8985.449 18.01549995
29.10.2012 96680.98 1710.435 108.2165 13132.406 2082.33 5825.315 57464.6 18583.3635 16129.35 8953.2965 17.6339999
05.11.2012 96592.912 1713.215 107.1575 13010.3935 2093.268 5822.38 58297.75 18793.16 16036.15 8916.145 18.31100005
12.11.2012 92770.104 1722.635 108.08 12678.0875 2045.518 5726.36 56769.15 18588.0015 16037.65 8752.852 17.30600005
19.11.2012 93625.704 1731.125 110.7175 12803.1735 2019.842 5746.725 56330.7 18424.857 16538.75 9244.014 15.222
26.11.2012 93769.028 1733.875 110.3835 12965.1595 1985.152 5821.215 56947.1 18866.9175 16936 9402.3005 15.599
03.12.2012 97497.276 1701.47 108.313 13027.999 2011.57 5887.335 57833.55 19387.2355 17421.85 9484.8775 16.5170001
10.12.2012 99719.748 1705.465 107.0895 13202.2825 2090.66 5926.63 59340.2 19367.7745 17693.2 9620.3025 16.15899985
17.12.2012 101285.644 1672.45 109.162 13258.5155 2161.34 5937.355 60477.2 19361.1265 17653.65 9994.9635 17.1545
24.12.2012 100908.104 1658.95 109.828 13108.691 2206.188 5949.295 60867 19346.468 17303.85 10205.008 19.2464999
31.12.2012 100693.14 1669.475 110.55 13008.8375 2269.13 5905.5 60712.5 19436.7625 17156.25 10402.505 20.18999925
01.01.2013 100693.14 1669.875 110.6125 13269.505 2271.095 5993.58125 62094.625 19666.079375 17413.5 10466.19625 15.9818748125
07.01.2013 103540.228 1660.345 110.626 13403.1405 2272.686 6086.68 61661.15 19721.8885 17420.75 10627.859 13.71
14.01.2013 105489.376 1679.495 110.4635 13538.9505 2309.78 6118.15 61897.2 19926.069 17475.55 10768.6275 13.452
21.01.2013 106404.444 1680.98 112.553 13743.341 2311.634 6206.37 61645.8 20032.7345 17454 10706.004 12.7845
28.01.2013 109232.756 1666.435 114.372 13914.692 2378.48 6310.985 60042.65 19995.938 18033.1 11006.1345 13.685
04.02.2013 108133.672 1674.07 115.881 13953.234 2429.338 6273.275 59130.8 19660.54 18471.85 11253.507 13.738
11.02.2013 106991.548 1642.195 117.6355 13980.2295 2432.4 6318.325 58287.5 19526.964 18310.45 11267.805 12.878
18.02.2013 105427.016 1592.01 115.8985 13958.891 2368.352 6342.585 56893 19504.739 17346.05 11374.589 13.64199995
25.02.2013 103626.868 1591.915 112.255 13975.791 2331.496 6333.54 56974.7 19111.182 16705.5 11481.909 16.0445001
04.03.2013 103392.284 1577.7 109.929 14252.069 2317.958 6417.05 57429.45 19216.991 16619.6 11889.542 13.598
11.03.2013 104679.832 1587.385 109.254 14464.7815 2281.968 6499.565 57795.6 19531.419 16972.4 12367.9885 11.8305
18.03.2013 100917.608 1607.565 108.165 14468.47 2293.468 6429.28 56153.1 19010.4325 16777.75 12443.687 13.3975
25.03.2013 99408.704 1600.36 109.1315 14522.0775 2279.714 6397.935 55685.1 18730.026 16853.25 12453.2455 13.073
01.04.2013 101031.316 1571.29 108.1965 14586.698 2227.602 6397.45 55302.8 18760.16 16319.25 12361.768 13.802
08.04.2013 101455.508 1561.505 104.822 14729.698 2217.964 6343.4 55520.85 18392.224 16126.3 13324.2545 12.843
15.04.2013 96202.124 1386.155 99.435 14636.073 2202.566 6293.225 53469.5 18664.6585 15548.5 13273.036 15.7215
22.04.2013 96843.676 1442.12 101.3245 14659.2715 2204.45 6383.845 54669.4 19208.0775 15266.8 13739.434 13.9435
29.04.2013 97892.096 1467.07 102.0425 14805.2025 2182.67 6455.01 55304.75 19514.554 15114.05 13801.701 13.724
06.05.2013 99778.04 1459.74 104.001 15047.534 2238.568 6560.35 55612 19873.1565 15230.95 14174.918 12.884
13.05.2013 97868.216 1405.33 103.165 15207.94 2243.682 6672.31 54844.15 20022.809 15082.9 14938.0265 12.819
20.05.2013 98669.912 1380.02 103.277 15329.9435 2294.34 6754.99 56018.9 20023.2495 15001.85 15186.927 13.766
27.05.2013 95396.548 1395.04 102.4835 15311.711 2311.352 6668.59 55483.7 20050.8035 14822.7 14079.571 14.73549995
03.06.2013 92502.86 1402.775 102.59 15115.509 2259.122 6467.85 53191 19577.4685 15161.45 13175.091 16.61650005
10.06.2013 91217.1 1382.47 103.9585 15143.014 2188.618 6335.14 50272.05 19147.69 14488.4 13077.6575 16.76799995
17.06.2013 91224.024 1343.89 104.5735 15065.006 2123.214 6290.155 48483.05 19071.3605 14085.7 13024.431 17.7724999
24.06.2013 90448.648 1243.065 101.6165 14844.5295 1960.69 6144.78 46989.7 18779.886 13782.3 13169.478 17.99850005
01.07.2013 92751.556 1245.155 104.11 14977.1205 2001.874 6312.2 45848.15 19425.2205 13847 14020.4505 16.37200025
08.07.2013 93245.228 1262.505 107.102 15320.559 2007.2 6499.965 45605.3 19527.463 13532.55 14392.5885 14.259
15.07.2013 97531.26 1285.285 108.201 15490.0895 2015.074 6587.015 47046.95 19986.3615 13831.5 14616.5995 13.772
22.07.2013 96658.348 1329.82 107.715 15542.3415 2009.26 6606.325 48640.75 20063.337 14150 14590.0485 12.9315
29.07.2013 95223.656 1317.765 107.502 15559.57342385 2003.732 6610.421 48866.7 19415.7584453 13796.4 13883.7144902 13.179
05.08.2013 92582.508 1297.395 106.7025 15518.29355475 2050.98 6578.0425 48295.65 18855.4615235 14057.05 13987.91801755 12.7345
12.08.2013 93880.656 1342.22 108.6065 15308.48242195 2091.582 6557.6925 50723.4 19111.960547 14792.65 13736.42158205 13.4775
19.08.2013 92571.776 1371.265 110.0105 14989.4839842 2071.146 6448.67 51160.55 18254.824414 14615.75 13524.2000489 14.97799995
26.08.2013 92676.372 1407.86 113.986 14861.58002925 2099.39 6454.3145 50537.85 18279.2666992 14278.85 13488.14956035 16.3049999
02.09.2013 94204.768 1390.91 113.123 14878.5729492 2122.32 6491.232 51884.15 18783.0220703 13773.15 13877.0840332 16.3595001
09.09.2013 97958.968 1355.205 111.3045 15210.20649415 2236.718 6568.767 53762.05 19695.3730468 13821.7 14353.71152345 14.6145
16.09.2013 100109.74 1333.05 109.4155 15555.64863285 2198.502 6596.325 54575.05 20084.8755859 14002.55 14537.304004 13.796
23.09.2013 101097.404 1327.295 108.5915 15339.7054687 2188.584 6565.789 54189.1 19895.44814445 13863.7 14701.89902335 14.327
30.09.2013 100020.056 1314.63 107.7465 15111.182666 2174.67 6454.175 52857.55 19610.0777343 13803.85 14312.1594726 16.80449965
07.10.2013 102569.008 1305.46 109.2445 14957.0415039 2200.744 6406.272 52631.45 20136.7930664 13842.65 14046.5544921 18.36950005
14.10.2013 104497.468 1288.6 109.7795 15292.5880372 2209.314 6548.04 54989.4 20601.42998055 14020.7 14497.8379394 15.37549995
21.10.2013 104003.116 1333.385 108.61 15454.7739746 2184.056 6681.929 55520.3 20809.67119135 14566.05 14527.35854475 13.3685
28.10.2013 103457.384 1339.085 108.6545 15605.09951185 2142.872 6748.6365 54389.1 20935.634082 14590.45 14359.5730469 13.566
04.11.2013 103039.732 1311.305 105.149 15655.60395515 2136.402 6732.984 53492.7 20967.4166015 14209.7 14231.12456045 13.2405
11.11.2013 101966.064 1281.46 106.856 15809.7780762 2112.104 6690.4185 52451.35 20407.89970705 13751.7 14627.8580079 12.642
18.11.2013 102962.028 1259.745 108.553 15976.8424802 2199.82 6691.3445 53310.4 20599.43457035 13587.8 15230.31748045 12.97
25.11.2013 102073.604 1244.68 110.7525 16087.845459 2202.024 6663.1505 52056.15 20523.17187505 13457.45 15565.1514649 12.8885
02.12.2013 99643.368 1228.605 111.1715 15931.15043955 2233.194 6546.8315 50900.5 20894.64628915 13608.95 15466.8916503 14.505
09.12.2013 99715.108 1243.03 109.106 15894.93208005 2215.746 6508.0415 50596.7 21119.1865234 13996.6 15484.5284668 14.6895
16.12.2013 101722.408 1222.18 109.488 16019.9139159 2134.56 6522.804 50611.85 20774.1207031 14139.5 15530.94941415 14.86250005
23.12.2013 102902.52 1205.17 111.8315 16367.10800785 2092.664 6686.731 51333.35 21101.7750977 14254.5 16008.41762705 12.641
30.12.2013 102642.76 1200.7625 111.38125 16519.84863275 2106.755 6742.16625 51512.75 21187.38501 14080.25 16265.86474625 13.465
01.01.2014 102642.76 1224.74166666667 109.176666666667 16506.39778625 2102.83666666667 6733.135 51031 21022.8741860833 13963.4166666667 16265.86474625 13.9691666666667
06.01.2014 100471.112 1232.92 106.714 16465.1193846 2035.658 6728.9355 50355.7 20769.52255855 13565.25 15932.38403315 12.926
13.01.2014 101848.392 1244.915 105.9195 16394.346875 2017.68 6786.328 49718 21144.4110352 14416.55 15737.75004875 12.457
20.01.2014 103219.86 1250.51 107.186 16313.9584961 2029.576 6804.7955 48701.4 21243.78105475 14618.6 15686.53041985 13.69399995
27.01.2014 101516.908 1255.305 107.3545 15827.22646485 2037.576 6555.3255 47633.6 20638.14521485 14072.55 15066.68706045 17.35700015
03.02.2014 100149.16 1257.995 106.01 15524.5090332 2035.364 6495.298 47093.4 20264.26123045 13927 14338.00244145 18.60950005
10.02.2014 102179.604 1292.205 108.372 15944.6665039 2102.79 6641.9185 48030.05 20371.1458984 14231.6 14647.80151365 14.6115
17.02.2014 103550.34 1318.865 109.9315 16109.3434571 2129.902 6775.0415 47267.45 20585.15849605 14422.95 14619.4961426 14.53
24.02.2014 102624.188 1332.54 109.5575 16220.6814453 2051.162 6818.4335 47116.6 20904.11542955 14348.6 14920.4379882 14.2175
03.03.2014 96320.92 1342.93 108.769 16345.9135741 2063.456 6770.593 46914.45 21307.00048825 15087.9 14893.4214844 14.4845
10.03.2014 94458.86 1360.125 107.543 16292.718994 2004.272 6633.462 45624.35 21830.50458975 15572.75 14909.3345215 15.3204999
17.03.2014 95111.248 1347.535 106.572 16267.29101575 2022.34 6564.94 46262.05 21802.4640625 16031.5 14395.66650395 15.05049995
24.03.2014 95638.172 1306.765 107.181 16309.1659179 2057.112 6582.0235 48536.4 22105.15410165 15953.9 14476.7595702 14.5905
31.03.2014 97759.212 1288.885 106.169 16504.56601555 2048.458 6645.836 50871.35 22461.2441407 16103.2 14935.52597665 13.4135
07.04.2014 97334.984 1311.675 107.0765 16264.4660644 2105.438 6622.927 51511.7 22516.33046895 16751.35 14450.29941405 15.35650005
14.04.2014 96750.264 1305.395 109.253 16294.5779783 2106.98 6577.3265 51443.75 22509.67851575 17772.1 14228.1984863 14.91699985
21.04.2014 95767.276 1288.365 109.6075 16470.8941407 2059.918 6663.377 51811.95 22791.71904285 18213.25 14489.7193847 13.5585
28.04.2014 94736.368 1292.055 108.151 16514.68530285 2020.582 6763.252 51720.85 22528.7711915 18255 14356.29062515 13.6945
05.05.2014 96912.06 1300.575 107.313 16502.1324218 2018.376 6811.765 53545.3 22485.82910165 18850.25 14280.2820313 13.568
12.05.2014 99327.748 1296.57 108.694 16599.3992187 2040.596 6853.4265 53952.65 23853.274414 20006.6 14262.52202155 12.581
19.05.2014 101117.024 1293.915 110.0855 16498.88896475 2018.822 6821.742 52843.9 24422.1706054 19694.25 14175.19643555 12.264
26.05.2014 101428.096 1267.59 110.0695 16646.54658195 2041.214 6842.445 52410.2 24527.2250977 19394.85 14638.0453612 11.6145
02.06.2014 104307.392 1247.395 108.0865 16765.89394535 2034.638 6836.468 51852.55 24862.088672 19116 15032.04145505 11.7335
09.06.2014 106118.108 1263.045 110.103 16858.56308585 2052.082 6846.254 54610.3 25539.97500005 18480.6 15036.20800775 11.697
16.06.2014 105240.704 1285.105 113.855 16848.75898445 2051.72 6783.597 54780.45 25267.91552735 18648.5 15126.70346675 11.508
23.06.2014 104690.98 1316.395 113.9425 16864.8399415 2031.796 6768.678 53897.7 25187.6855468 18545.75 15302.85800775 11.588
30.06.2014 104866.896 1323.53 111.5845 16951.41201175 2056.148 6808.8935 53336.75 25661.26259765 19366.4 15327.4760253 10.93
07.07.2014 106709.964 1327.925 109.0165 16956.90703125 2049.572 6743.809 53987.15 25644.30400385 19414.75 15276.8935547 12.016
14.07.2014 103728.316 1309.165 107.4155 17054.34482435 2063.79 6738.95 55840.55 25348.8961915 19230.8 15319.6520019 12.0515
21.07.2014 100149.616 1303.685 107.514 17066.79365225 2088.024 6781.1615 57672.3 26033.01669925 19016.8 15321.0810058 12.1385
28.07.2014 98967.008 1296.665 106.7275 16811.39658195 2185.848 6765.015 56858.55 25953.98222655 18755.35 15585.30908195 14.23950015
