DTCR I5_OHLC_NE_USD Gold_OHLC_NE BT_OHLC_NE DJIA_OHLC_NE SSECI_OHLC_NE_USD FTSE100_OHLC_NE_USD BVSP_OHLC_NE_USD BSESN_OHLC_NE_USD Nickel_OHLC_NE Nickel_OHLC_NE_USD VIX_OHLC_NE
27.06.2005 1646.60801061407 437.9 56.551 10337.8215 132.851776628894 9209.8793188 10435.9979317262 164.235098043723 14702 104.59511818883 11.925
04.07.2005 1705.0927042322 426.555 57.7215 10319.8325 125.298702491231 9088.5250814 10379.1126509391 166.056479206375 14651 103.846130812719 12.108
11.07.2005 1755.10822234706 424.16 57.2585 10557.4635 124.763113556278 9224.47356655 10754.6604172409 166.843743176621 14858 104.855350131036 10.8915
18.07.2005 1754.20428240034 422.695 56.65 10633.886 124.022965528011 9109.368873 10757.8818986809 169.189071856287 14509 105.202381537499 10.6765
25.07.2005 1801.38561474402 425.795 58.259 10636.8655 132.151608912035 9199.488459 10683.1961944044 173.825195228203 14285 105.362357495852 10.839
01.08.2005 1864.6600186524 434.355 60.434 10640.957 136.016897650999 9418.717788 10952.6784925916 178.294931565194 14357 106.683358110044 12.0245
08.08.2005 1919.36661293761 440.595 63.773 10607.5795 142.858500058298 9612.3822846 11140.1886390341 177.350306388752 14863 108.310673403403 12.4805
15.08.2005 1943.33418506334 443.75 64.8525 10568.064 144.63775684366 9591.04490535 11201.7283173297 179.599528640819 15237 111.919520976618 13.0975
22.08.2005 2015.93903698495 440.04 65.559 10494.5865 143.266994278619 9517.6676322 11130.968525529 176.029277459794 15098 113.158803881024 13.71
29.08.2005 2117.19025425217 438.76 66.5815 10441.7695 143.844232897285 9552.884045475 11540.9522526152 177.202575205105 15093 112.766754017932 13.391
05.09.2005 2139.912356585 446.395 63.334 10568.923 147.135838831364 9845.3058154 12176.562883835 182.007326341736 15041 114.908080518333 12.947
12.09.2005 2154.44179213998 452.015 61.7335 10606.845 149.15985414375 9763.016636525 12324.7136271432 187.292189668879 14199 116.754406378326 12.1715
19.09.2005 2372.0207557335 466.435 63.1735 10472.743 147.4414022738 9720.196538 12818.6916861216 191.044501692751 13695 117.335456703848 13.0155
26.09.2005 2439.63763481943 467.195 62.394 10484.262 141.838747480197 9666.5051104 13076.8864493549 194.365780972747 13534 119.007079920301 12.7015
03.10.2005 2442.52194357641 468.585 59.4955 10409.025 142.986089415025 9598.16661825 13726.920917693 195.338519207463 13248 118.805649861433 13.6565
10.10.2005 2327.34953043344 476.46 58.3895 10246.922 142.524885062524 9363.226038875 13511.9420474712 188.908444841747 12571 117.421098449222 15.6735
17.10.2005 2170.57383966835 469.995 57.6665 10313.8615 140.572927368465 9199.2208855 13100.0967442901 179.354965831739 12083 115.120123884669 15.12
24.10.2005 2197.61224145402 472.44 58.661 10332.0255 137.714126149844 9229.01754325 13232.2892171567 176.041039656485 11800 115.25593830913 14.9995
31.10.2005 2325.72024259397 464.245 59.2315 10466.6915 135.438143532019 9470.328429 13369.3048482037 176.13291048163 11628 118.327074764715 13.987
07.11.2005 2352.77798261932 464.255 57.0995 10582.1035 136.013872881005 9496.55906415 13256.1330527945 181.305090678393 11880 119.529814234386 12.71
14.11.2005 2388.22391198095 476.435 54.5495 10704.1775 135.310846155702 9428.791536675 13148.2819758877 187.617105111942 11848 119.880445254031 11.8975
21.11.2005 2497.80475377106 491.095 53.8435 10869.7765 137.408283606242 9484.496030475 13615.6921730805 189.568051963674 12641 123.784753306686 10.929
28.11.2005 2571.44475131607 498.6 53.715 10888.5635 136.364086521737 9463.851291625 14072.8744446833 194.549024732904 12769 125.456919550596 11.6145
05.12.2005 2665.33499184974 515.17 56.3115 10819.5465 135.351565039052 9625.894913775 14849.315375906 192.639683037986 13522 127.64218147797 11.7255
12.12.2005 2701.1082662783 518.225 58.303 10843.059 138.738072589994 9752.233438 15181.9803097742 201.096151114898 13793 131.155840150081 10.81
19.12.2005 2721.10834710428 502.4 55.812 10855.4885 140.4291806686 9742.3025 15154.3390233126 207.117414868822 13313 134.589917018139 10.8025
26.12.2005 2723.99942189503 512.7 56.8575 10814.642 143.489035867412 9690.21018135 15140.8780080393 205.180263908979 13344 137.67603639868 11.2805
02.01.2006 2735.97880489139 528.57 60.932 10836.2435 145.964308580233 9907.70263665 14745.833136437 213.007895456346 13802 140.299328374873 11.512
09.01.2006 2975.73182613641 548.11 62.56 10992.1085 150.849579193726 10100.20042815 15309.0944145365 214.844418765365 14660 143.127924830383 11.155
16.01.2006 3161.34236090002 554.05 64.2005 10877.3215 152.036481248009 10058.06144595 15737.8599351067 211.588549083429 14541 137.464802377208 12.2345
23.01.2006 3297.16048791642 558.865 64.3315 10752.177 155.741833201115 10142.6190134 16347.5541581512 217.962922264767 14763 136.572281876578 13.051
30.01.2006 3308.53373848084 568.105 64.341 10883.572 156.046693070339 10237.0192396 16889.0931604704 223.847242973829 15104 140.9768898653 12.76
06.02.2006 3282.6888186061 562.675 61.234 10830.984 158.880753670469 10059.8618412 16626.3776745561 226.798652664949 15085 139.619470296507 13.1335
13.02.2006 3301.82381898099 546.92 57.7385 11020.018 159.321016536521 10095.79389175 16759.9958676515 228.935372159227 14990 135.894616834811 12.4155
20.02.2006 3495.63115145859 554.745 59.3395 11094.44 159.313583262868 10226.48389625 17314.1461745488 228.964197871346 14838 134.124421619973 11.968
27.02.2006 3525.54366406143 564.145 60.7675 11044.4865 161.157459737245 10214.2113801 17994.8373433691 235.9046458492 14914 138.001391455687 11.8205
06.03.2006 3384.67962977839 550.785 60.3975 10993.6925 156.892696285198 10198.906184725 17628.0313961853 240.095199422487 14770 134.293981127913 12.5375
13.03.2006 3350.49620476611 551.54 62.5985 11178.6315 157.245280696224 10409.411135925 17796.3251144526 244.534215150442 14745 138.450721470661 11.3985
20.03.2006 3425.96380383685 552.985 61.618 11277.345 160.856363965896 10478.9851593 17930.0517448156 245.421335850094 14901 141.122649369961 11.457
27.03.2006 3485.01840572583 572.585 64.24 11197.177 161.757976709473 10420.35177575 17798.6813770156 250.706549542272 15138 143.245148905923 11.4065
03.04.2006 3646.66799497358 590.72 66.821 11191.8845 165.962335406951 10527.9013913 17614.0351070649 261.569260484102 16192 147.513400633917 11.458
10.04.2006 3892.07328285081 599.765 69.352 11127.739 168.857989144514 10532.5178168 17331.4521892715 255.281731972642 17600 146.175289418798 12.607
17.04.2006 4072.67726926662 623.42 72.466 11247.5385 173.023213745482 10780.3474569 17918.707607801 262.269099341117 18478 146.903575044454 11.799
24.04.2006 4176.94388604792 636.695 72.5395 11339.571 176.238091940729 10916.52631415 18272.3815948837 263.40770488703 19472 148.464976683113 11.872
01.05.2006 4382.44078095417 668.65 72.2275 11422.175 179.755619625317 11126.67857395 19337.8754712607 271.426984958801 19238 150.063333891833 11.958
08.05.2006 4469.74075851994 701.485 71.5465 11566.104 191.028207484062 11337.041626925 19717.5554485105 277.917776626502 20771 153.4788152022 12.3835
15.05.2006 3878.76212595041 688.98 69.0975 11285.1945 203.448812120932 10865.4280098 18497.7427857894 260.756207012942 20851 146.803268973255 15.113
22.05.2006 3512.40850399353 653.135 68.7285 11154.543 201.210997625739 10573.900261975 17549.5088668064 234.021537449282 22148 141.312600464369 16.803
29.05.2006 3735.48499966651 643.085 69.386 11204.233 206.177221026266 10703.6504463 17320.4053269303 228.690454378397 22606 139.902366310993 15.754
05.06.2006 3575.75712569944 627.865 68.852 10995.8845 202.916971590175 10563.97499445 15927.9747995941 214.819805867597 21492 133.87767715144 17.419
12.06.2006 3210.65489893033 581.855 67 10861.357 192.894345911781 10287.67789935 14637.9517187575 205.292449155797 19430 126.616981896255 19.956
19.06.2006 3348.88611903045 582.16 67.6675 11010.687 198.57749706731 10396.70504295 14981.0607419528 218.751749632911 20094 128.596597776035 16.3815
26.06.2006 3570.59566326719 589.585 71.452 11045.401 205.707135231628 10432.7808833 15450.3976154995 221.034169255247 21465 130.604475261366 15.0695
03.07.2006 3904.38961544545 619.885 73.406 11183.763 214.474451148735 10807.509186 16942.1260572226 233.317516568433 23938 134.926128894654 13.6335
10.07.2006 3890.06190758415 644.705 73.604 11000.9585 214.284972462726 10743.7208536 16528.7829890328 232.375197262458 28199 132.621675627435 15.2615
17.07.2006 3772.06621938536 640.4 74.3865 10864.1735 208.083134090955 10523.877096175 16331.5419214063 220.258252068538 27320 126.020065101438 17.1145
24.07.2006 3899.38483962846 622.29 74.0485 11087.883 209.581882187868 10873.782328125 16817.7437922495 224.099084786923 26764 128.991878796738 14.99
31.07.2006 4019.26894813016 645.92 75.8635 11196.312 201.419607616893 11089.331458575 17088.8119086792 232.77442082765 27819 134.769663313166 14.7835
07.08.2006 4168.81009585979 648.5 77.261 11151.9245 198.024260367272 11099.286914625 17188.5793073779 237.377877258493 28330 134.353897907805 14.968
14.08.2006 4153.72646435289 627.28 72.9805 11253.2045 199.979270328074 11119.0944332 17063.7445201757 244.920087450151 31400 137.388403412737 12.8985
21.08.2006 4087.58573519598 625.815 72.1845 11321.7945 201.820189195293 11127.548363175 16664.2182622692 247.60777856697 33910 138.035091488831 12.333
28.08.2006 4104.60842707654 621.115 69.4305 11375.186 207.18472844839 11218.75247295 16748.9316892093 251.726830423457 32654 136.237317448117 12.2885
04.09.2006 4011.76539881894 628.51 66.6155 11410.698 209.214512537869 11206.5555693 17267.8648687449 257.50594819281 30580 139.29450654249 13.1355
11.09.2006 3755.32302545482 588.73 62.9675 11488.4145 212.462160006241 11023.9690701 16782.2020528138 256.469909543026 29941 134.846345529078 12.064
18.09.2006 3736.21901207793 582.45 60.7455 11552.9445 218.516422147649 11082.801643 16505.2070915754 263.373195195612 28628 134.765615801374 12.057
25.09.2006 3637.67184812227 595.105 60.1795 11653.14 218.321993371781 11137.1566412 16596.9230163981 269.126908615584 30712 134.907759764217 11.952
02.10.2006 3709.02185214013 582.94 58.951 11770.437 221.678699847253 11238.19691575 17231.7905280016 270.958743688371 31322 138.127308964464 12.1655
09.10.2006 3822.67086521767 580.95 58.9385 11882.355 225.305880143917 11298.8998529 17681.3705066523 273.288847210569 32822 137.752394627995 11.4995
16.10.2006 3941.97803646225 596.79 58.6585 11980.5275 225.207653065096 11499.54064875 17883.1954133348 283.544918047267 33698 139.892602878061 11.241
23.10.2006 3909.90220467455 591.045 58.0155 12113.01 227.660264018255 11627.7455336 18153.6905704442 281.133218423465 33192 141.172848336945 10.8365
30.10.2006 3870.37955641201 615.07 56.6115 12048.362 233.240359108184 11701.906651875 18460.2312559471 290.188955989342 32488 139.499526676673 11.2395
06.11.2006 3990.94714169282 627.715 57.547 12119.903 238.873141373164 11845.9342487 19208.5247458897 294.756258957363 31535 138.144763908269 11.025
13.11.2006 4049.61055241883 623.855 57.1825 12223.4855 242.608796216867 11775.9917316 19214.6602402881 299.738787481307 30460 137.300103058243 10.4995
20.11.2006 4016.09791824596 627.705 58.763 12316.7685 258.151529365107 11771.288920375 19557.92560217 303.596237195796 32331 134.814761061191 10.1915
27.11.2006 4152.23072671778 641.775 61.6675 12183.002 262.434885868512 11830.35508875 19414.8155963997 307.060254061111 34266 138.119920837501 11.461
04.12.2006 4341.71255721484 642.305 63.564 12291.8275 274.632398503147 11993.80149495 19696.9651755988 311.667168261889 34742 142.006398466103 11.682
11.12.2006 4374.27502472423 630.595 62.2485 12355.132 282.46204042421 12140.95706375 19871.0525249144 298.751525319464 34832 142.347526043887 10.5235
18.12.2006 4386.88470715094 622.185 62.0565 12437.5445 299.692689500683 12176.050861275 19891.6044681029 301.766930898294 34221 143.493437632135 10.619
25.12.2006 4418.66843188704 629.8 61.3565 12443.3525 321.32169504294 12176.090061375 20120.1924257171 309.470381152258 34372 144.567551312248 11.126
01.01.2007 4539.25814846522 631.33 58.2935 12470.3205 343.640865676303 12253.8688803 20674.8903262423 314.298933872992 33899 144.971098290185 11.687
08.01.2007 4258.44571920361 613.335 53.919 12451.6225 352.270197144991 12033.910073375 19689.9754985911 307.113076373135 34153 142.710901782316 11.559
15.01.2007 4243.20674236887 627.51 52.1255 12562.0765 356.677511457688 12249.7194779 19830.7370608004 320.099030374663 36444 142.810592039616 10.651
22.01.2007 4229.99483715783 642.96 54.4435 12530.0835 373.584671481212 12332.836143875 20444.8844537902 320.62577820621 40453 143.801420924013 10.6615
29.01.2007 4203.55311990827 653.4 56.0995 12577.2625 365.684921325887 12269.29565 20700.3998600718 322.999539139421 40150 144.106919561846 10.7545
05.02.2007 4325.98252096649 659.485 57.474 12645.6385 346.44779846309 12458.4016275 21089.8758882064 330.447738834618 39331 143.878108875877 10.587
12.02.2007 4237.79165010999 670.59 55.9485 12680.9745 372.018206082018 12488.9447464 21370.9744803421 322.089922822091 40149 146.486529482681 10.587
19.02.2007 4324.84580942498 676.235 57.543 12731.652 386.994480578774 12512.286091 21821.903042974 321.948880520385 42594 149.30754767103 10.3475
26.02.2007 4257.31605506692 673.475 60.0175 12334.2705 371.129316167459 12254.568738075 21045.7943173996 300.305988624807 44552 149.75781022698 15.399
05.03.2007 4013.99353329355 648.195 60.891 12193.215 370.033385424066 11866.11723935 20424.0540277727 287.412476988421 44294 144.977386298808 16.1055
12.03.2007 4051.51532780801 648.255 60.663 12169.593 379.14910157332 11885.7779877 20773.4165193501 288.144400904927 48001 144.919948122424 16.364
19.03.2007 4191.27280355626 659.505 60.988 12343.1485 391.670383802339 12226.204445 21480.9062023337 296.026528297997 48041 146.556426605641 13.4885
26.03.2007 4374.88011258009 664.44 65.8955 12377.994 407.571599774673 12378.86362135 21775.9997539233 302.693745731517 45563 147.283659808702 14.3845
02.04.2007 4374.86286239104 674.38 68.449 12484.362 424.169368381015 12537.97679 22391.3227107052 296.045589485081 50567 146.539583183948 13.7295
09.04.2007 4484.6582482806 681.31 68.197 12550.7995 447.49266792917 12649.142034375 22883.9273653541 308.255067814766 50666 147.782953119821 13.0405
16.04.2007 4471.37959459355 691.935 66.0015 12781.549 460.515502621529 12950.63361475 23798.5315593243 325.372463239762 50171 147.526310920094 12.2225
23.04.2007 4492.14043877398 687.035 67.2395 13023.744 482.822561326954 12917.186055825 24059.3854880374 343.859051639984 50741 146.419153391983 12.9625
30.04.2007 4425.63702450048 680.785 66.0235 13172.428 497.574237128036 12919.1604855 24460.1102278667 339.065967080446 51159 144.697150767871 13.318
07.05.2007 4393.81554040035 681.61 64.652 13293.5215 514.232692483851 13037.698926 24888.9021506648 338.586857969026 52931 147.1756126021 13.2405
14.05.2007 4224.2232466196 666.16 67.3635 13432.058 520.195782720641 13007.6998038 25196.4696991603 346.706649619512 53237 145.479027846842 13.5585
21.05.2007 4174.82584603497 659.52 71.305 13525.8325 536.734046221034 13077.669544275 25403.6650385396 355.162199549123 51868 144.979322325549 13.2765
28.05.2007 3986.53531131598 660.275 69.633 13567.8145 543.059601575289 13065.49105625 26103.9571709853 358.465888434095 50787 145.546182923823 13.282
04.06.2007 4157.44591892749 670.895 71.8865 13500.941 495.777656873888 13077.326821675 27131.0660898323 355.138370223816 47276 148.064844757342 14.644
11.06.2007 4150.17656238897 654.995 70.057 13465.9255 533.066233062047 12979.31692965 27109.4728892073 347.390388526696 41764 145.749477908692 14.7595
18.06.2007 4333.08480218428 658.905 72.184 13556.667 551.931618959269 13234.85747175 28004.6789444558 352.924969422234 38850 147.009430260172 14.185
25.06.2007 4294.34752780601 649.77 72.8515 13391.26 519.710765090981 13120.4524038 27925.3486716035 356.034701437613 37238 146.324644424685 16.5115
02.07.2007 4433.58652539436 655.015 75.04 13551.856 497.559971402883 13371.604369875 28728.7128424237 366.771926958812 36321 148.095169210081 15.382
09.07.2007 4572.82207960629 664.2 78.5585 13673.126 511.282724723177 13519.50992535 29380.3386919281 373.775984017472 33344 148.28166564605 16.0575
16.07.2007 4682.27004224386 672.025 79.238 13942.3095 516.473806045059 13593.89470335 30039.7972259408 382.252875703795 32853 148.85443839874 15.876
23.07.2007 4623.40351635399 674.585 77.798 13698.017 563.719195768091 13235.609670325 29015.7511994892 388.82177873324 32162 147.984061506186 19.173
30.07.2007 4462.80551979937 667.305 77.448 13328.7935 583.159505579096 12732.728806625 28008.9098270661 377.041748861677 30555 143.812850844131 22.738
06.08.2007 4400.62165050527 674.925 72.2085 13404.0635 616.274291799534 12693.4913336 27810.4137476622 372.321981807817 27809 142.904787987057 24.315
13.08.2007 4274.86231876993 668.045 70.764 13035.8565 631.393327120322 12133.1670957 25859.5454723438 361.426695627631 26219 140.913799769732 28.756
20.08.2007 4239.12972633245 663.025 69.094 13182.4915 653.988884775067 12248.812681875 25975.2692382002 349.251311304076 26957 138.703800479183 24.365
27.08.2007 4364.38611428805 669.51 71.2425 13255.0215 682.394512547835 12436.22458525 27136.9431728583 365.089895431252 27588.65 140.407854305952 24.1265
03.09.2007 4417.50067777503 686.53 75.7095 13326.5095 704.766135572199 12725.89930185 27863.1969183179 380.574109094481 28018.6375 141.24482229941 24.227
10.09.2007 4428.63209958089 709.985 77.833 13290.892 695.177711872405 12693.1079835 27707.4539784388 385.677551449621 27047.85 138.937496170645 25.877
17.09.2007 4607.06175227736 724.73 79.2485 13678.7675 720.394506653824 12728.654179675 29116.2116940055 399.005758109597 31187.9 140.165617294918 21.8045
24.09.2007 4823.23674064604 732.655 79.0225 13839.4885 723.48637185713 13044.2416038 30977.2808182345 428.347271706846 32059.775 143.549841002294 18.2015
01.10.2007 4950.22531038064 738.875 79.2715 14015.7455 739.705532637144 13307.8273161 33183.4001824294 443.994780575653 30448.8 146.671976086076 18.096
08.10.2007 5071.91026989134 746.895 79.171 14066.5475 768.562647395257 13502.879655975 34049.879135146 465.240885574102 30930.75 146.909730808257 17.3645
15.10.2007 5068.72412422702 764.37 83.203 13889.8415 794.569826634889 13536.41516675 33957.7018242985 468.336821790318 31729.85 146.800826935958 19.5325
22.10.2007 4991.04573289294 767.745 84.842 13635.806 759.487338147053 13359.33390975 33802.3948401647 464.901807788857 31251.925 143.741112798008 21.2555
29.10.2007 5218.6546880961 793.54 89.6525 13766.1405 781.684396724227 13778.28653355 36331.102492188 504.67194108257 31411.575 145.253415737873 20.8625
05.11.2007 5327.36860035159 825.785 92.4145 13400.8615 739.963364064576 13453.294432875 36559.3638644141 494.741888978196 31962.55 141.468382103393 25.3165
12.11.2007 5222.00361754819 805.37 90.3805 13160.074 709.80502169494 13088.4861611 36391.5573685672 493.079620291093 32540.25 138.223783465991 26.779
19.11.2007 5006.2915091909 799.245 94.1905 12948.4455 697.023035075065 12700.666319 35752.876978533 485.386072487183 29463.9 136.865511260406 26.1355
26.11.2007 5054.38946499651 807.405 92.183 13109.0115 665.831036296117 12948.34589575 34797.665288403 483.860666058653 27750.725 139.999234882048 25.222
03.12.2007 5100.35937481164 801.535 89.3015 13425.202 671.171321479642 13157.42311455 34761.9793933106 501.346540437231 25893 141.928149201833 22.506
10.12.2007 5250.36861390956 808.06 90.6175 13533.4835 686.402681808297 13247.9185616 34801.0935913678 512.901460782817 25854.475 141.379155861576 22.23
17.12.2007 5094.20004128631 802.92 91.3175 13254.0525 671.451260738323 12663.061036925 32851.6804152247 488.687259911001 25941.6 133.981151568936 21.94
24.12.2007 5119.91785189937 823.84 93.501 13476.8175 713.802179887025 12834.601984875 33952.8284468829 506.045489459218 26433.625 135.484325571804 19.3575
31.12.2007 5068.59595335279 840.2 94.17 13312.56 720.307751280015 12878.0065575 36278.5486901127 516.505874134756 26374.5 137.047784923187 22.2275
01.01.2008 5076.48795242414 854.36875 96.27125 13110.455 725.113288195224 12760.0949403125 35853.0399791407 518.757673487545 27496.71875 138.43316176387 22.9425
07.01.2008 5107.73730551941 877.585 94.0875 12735.5545 745.976680779712 12362.979916475 35404.2785546245 530.84537765815 28058.05 132.134028965883 24.1845
14.01.2008 4970.89862786926 890.725 90.322 12462.09 735.404302837018 11843.8226325 33986.1493652417 512.364742959948 28061.9 129.160426612021 24.95
21.01.2008 4340.37860523261 891.375 88.3795 12154.273 657.225294259777 11236.15553425 31341.9571715007 445.254749085738 26898.925 123.264815901251 29.3065
28.01.2008 4390.66521942654 924.085 91.4495 12475.5885 617.45085677864 11628.517543 33579.8229981174 457.116937331365 27293.975 125.687471269759 27.032
04.02.2008 4344.75706937822 906.76 89.1815 12361.0305 638.753169189495 11514.081247775 33324.0831586248 460.399104504116 26825.225 125.480612831869 27.5955
11.02.2008 4427.58659026109 914.155 93.6165 12363.2655 632.472013478868 11423.2697568 34295.1985683489 434.165747181578 27680.45 123.153175724671 26.032
18.02.2008 4545.83836780276 931.305 96.6225 12350.857 635.773534907708 11546.68542895 35300.5296479217 446.277005320751 27948.325 126.063959343745 25.0755
25.02.2008 4616.74564386395 958.815 98.976 12556.789 601.29277103117 11883.98475525 37231.5466730765 444.675710934658 29392.5 130.079752326051 23.397
03.03.2008 4470.69831323591 979.455 100.823 12154.907 611.240400656028 11558.9549894 38150.5073782622 409.49699682895 32649 126.500278621719 26.5385
10.03.2008 4544.77230246264 983.79 105.073 12013.3625 575.661665507209 11505.523141525 37250.2522501168 392.542935361594 32272.5 123.99069595808 27.834
17.03.2008 4392.97523663312 961.045 102.001 12169.207 533.939577778391 11031.857892 36467.9414478789 374.068664154312 30033.575 122.776600964043 29.243
24.03.2008 4455.40491401064 935.09 102.1285 12425.0635 508.785975278481 11260.6846737 36929.4643650045 396.924772932988 29932.55 126.52319772307 25.8125
31.03.2008 4573.78784756934 906.91 102.2435 12513.1845 486.28419674765 11583.123836 36146.430436954 395.474758230195 28980.7 127.823816897797 23.834
07.04.2008 4704.05613007441 927.09 107.279 12553.998 500.676009068676 11807.17757245 36872.5609376216 393.396600779615 28558 129.635538561219 22.6285
14.04.2008 4735.54687000298 934.535 111.3685 12507.662 468.448605319652 11765.49080035 36770.3475958426 406.573537349216 29168 129.482950584678 21.852
21.04.2008 4774.32316249513 907.645 115.074 12796.853 475.048887929204 12002.40341605 37633.5614455284 419.946429688967 28552 131.471699751981 20.309
28.04.2008 4684.36189069331 873.895 113.574 12912.7405 510.469347631814 12086.394026025 38926.7482608245 429.739445264163 28791 133.126347733124 19.7345
05.05.2008 4820.97207741054 875.98 120.739 12904.3645 525.223333009248 12199.7405253 41463.9262702572 420.534977720422 28081.25 133.843339524375 19.166
12.05.2008 5274.13036718297 878.27 123.878 12892.975 515.846342054593 12142.88968405 42063.5077331977 403.257691168631 26595 134.312681779196 17.518
19.05.2008 5508.3740708972 918.8 129.102 12762.547 504.680645478542 12255.066218925 43521.2963431393 402.234708008638 25223 135.511627346555 17.9785
26.05.2008 5368.49689603003 902.685 129.657 12578.2255 490.884815226902 12040.609483875 43104.7197227959 385.177193805725 23151 133.430807374931 19.026
02.06.2008 5282.03719053812 887.265 126.861 12461.1835 489.396089942425 11779.121586375 42588.3379615492 372.633727010988 22293.25 136.566953057023 20.0685
09.06.2008 5093.33505112181 878.55 135.3015 12218.068 445.316966999636 11388.277467 41101.2398002437 352.552867299687 23036.25 131.60063012149 23.109
16.06.2008 5160.68578802454 891.73 134.291 12114.5095 412.0981734348 11323.7965043 40611.767090369 357.536390373707 23209.25 132.044384305621 21.7185
23.06.2008 4942.03943918958 899.245 136.9265 11705.056 409.606964015372 11082.4850257 39340.1455018517 331.482149541456 21760 128.117105918612 22.7565
30.06.2008 4766.32680978428 936.33 143.217 11308.776 391.529133664215 10935.181698 39187.0056798954 309.457492979321 21282 125.894372163959 24.7085
07.07.2008 4612.28368702972 934.675 141.085 11233.7415 413.430737864857 10762.0375248 37510.4373720569 317.082621214936 21036.5 122.747028957728 25.388
14.07.2008 4603.63550787978 966.61 137.955 11194.2265 406.295356956363 10476.336466825 38744.5966514174 304.701859516176 20532 121.767894883664 26.523
21.07.2008 4394.44724804106 940.52 128.302 11497.2495 418.046955000725 10734.2752605 37540.4513729756 339.088540620977 19653.25 123.356366213469 22.6095
28.07.2008 4037.07043762483 917.48 124.3885 11370.8115 415.703678871994 10636.154318 36899.2100812343 335.010145166612 18301.5 123.186535224591 22.5495
04.08.2008 3877.53403054361 884.21 118.5805 11497.3475 396.325318782644 10595.8683116 35594.1197781995 354.690017617017 17899 120.09887249456 21.535
11.08.2008 3745.79698817165 820.325 113.7435 11646.684 358.201260583488 10378.7378211 33416.5802015484 356.502791716729 18151.75 119.880231090618 20.809
18.08.2008 3667.54286708314 814.76 114.843 11458.647 349.90681477139 10068.89206125 33142.0476636327 334.210141506718 19657.5 117.317328384885 20.46
25.08.2008 3478.554921316 828.49 114.7595 11517.0525 346.570050992147 10137.02019975 33357.5956686869 329.464245656603 20437.5 117.198726941232 20.065
01.09.2008 3348.26742036101 808.55 108.2795 11446.132 334.402577299612 9813.5339055 32165.190453347 332.209333333333 19454 117.041144371254 22.0065
08.09.2008 2821.42806151527 773.105 100.979 11352.0495 311.532796884513 9471.6014848 29551.2905776604 325.536317445493 18809.75 114.560484358295 24.4535
15.09.2008 2464.71953667814 821.15 94.5665 10982.997 292.282082280211 9170.862228 28766.1674221822 290.500609297061 17297.5 111.894453526666 32.229
22.09.2008 2836.97022927258 887.645 103.322 11004.7645 327.087178811052 9555.672159325 30587.2785124901 298.587654024425 16695.25 113.600283279432 34.1875
29.09.2008 2576.16146317709 870.03 94.846 10652.9585 334.41815100019 8777.425675525 25862.8443525264 274.478555740076 15736.5 107.954390938873 42.226
06.10.2008 1773.61680318072 883.175 84.066 9314.442 308.599936892212 7741.264806225 20492.2034197678 237.546081216578 13325.25 95.5614057678878 57.065
13.10.2008 1754.82906276476 830.785 74.469 8988.289 290.571025718511 7142.9323248 19916.5907180967 225.525499487837 11797.75 88.0226170605722 63.763
20.10.2008 1582.22979229933 754.115 67.927 8788.316 279.407950129001 6806.78826025 18430.7005086997 203.544218656192 9778 87.9583238465314 64.3725
27.10.2008 1609.09416752702 741.09 63.1045 8877.2835 255.332508139895 6544.61287515 16795.5279603379 182.971323737517 11206.5 83.294617461 68.6525
03.11.2008 2044.26683672713 740.28 61.774 9187.5665 251.960772832867 7056.938991875 17633.5382194818 212.554048474015 11533.5 90.8556545808492 55.6315
10.11.2008 1800.50299243574 733.16 57.377 8664.36 274.594845991306 6494.88632975 16549.3302625373 203.995321782691 10986.875 89.1061755814671 62.2055
17.11.2008 1531.16377960783 746.515 51.1395 8107.233 288.791459183128 6020.7626564 15554.3605812709 178.842073422801 10150.15 85.0480037973231 72.5825
24.11.2008 1699.26386759087 814.59 52.569 8522.079 280.677094775693 6335.2753442 16049.425263802 180.146980381064 10195.7 85.5356290380708 60.2475
01.12.2008 1528.12797656264 775.515 45.6675 8429.899 281.929314328477 6123.244485925 15608.6486318084 178.591006501288 9300.35 86.6497672123409 63.333
08.12.2008 1622.20001937268 793.91 44.6045 8718.539 297.696816017641 6413.55297625 17043.6247410697 192.695947741817 9859.05 91.388186592591 56.982
15.12.2008 1700.91284772821 850.38 46.389 8711.0665 289.706063978824 6559.8103626 17736.6913833728 208.874848564656 9780.15 96.2201240956029 50.828
22.12.2008 1647.36402113436 847.39 39.605 8485.2045 278.210558005898 6305.8662642 16233.2222499404 202.166371053565 9657.45 95.5018232322394 44.297
29.12.2008 1557.40440087233 876.458333333333 41.055 8598.72583333333 268.843679690718 6316.5731075 15739.2642252127 198.482308899891 10230.8333333333 96.8620289427869 42.3675
01.01.2009 1558.06188987431 880.475 43.7675 8819.02375 267.983587338804 6503.201735625 15964.2624020077 202.555158219707 11858.75 96.5233216130096 39.58625
05.01.2009 1552.991275429 856.935 47.473 8848.7695 277.32165970234 6796.07951225 17300.376562965 205.807083569624 12288.55 97.8424815710198 40.9515
12.01.2009 1417.06067518647 823.67 47.0225 8341.7265 279.026321851268 6299.8198967 15350.5842478753 188.096527514037 10631.75 94.3294623007228 47.373
19.01.2009 1225.16988977986 855.105 44.9615 8128.1795 290.759665912828 5741.8781706 14296.2432542602 183.838692343516 11153.2 89.6534578833934 49.8545
